,aptID,Predicted_feats
1906,4818,low
1907,4821,low
1908,4822,low
1909,4824,medium
1910,4827,low
1911,4828,low
1912,4829,low
1913,4831,low
1914,4834,low
1915,4835,low
1916,4836,low
1917,4837,low
1918,4839,low
1919,4840,low
1920,4843,low
1921,4845,low
1922,4846,medium
1923,4847,low
1924,4849,low
1925,4852,low
1926,4853,low
1927,4854,low
1928,4855,low
1929,4856,low
1930,4857,low
1931,4858,low
1932,4859,low
1933,4860,low
1934,4861,low
1935,4864,low
1936,4866,low
1937,4867,low
1938,4869,low
1939,4872,low
1940,4874,low
1941,4875,low
1942,4877,medium
1943,4878,low
1944,4880,low
1945,4884,low
1946,4885,low
1947,4906,low
1948,4907,low
1949,4912,low
1950,4916,low
1951,4921,low
1952,4923,low
1953,4924,low
1954,4927,low
1955,4928,low
1956,4930,low
1957,4933,low
1958,4936,low
1959,4937,low
1960,4938,low
1961,4939,medium
1962,4940,low
1963,4946,low
1964,4947,low
1965,4949,low
1966,4951,low
1967,4953,low
1968,4957,low
1969,4962,low
1970,4965,medium
1971,4969,low
1972,4971,medium
1973,4975,low
1974,4976,low
1975,4977,low
1976,4982,low
1977,4988,low
1978,4990,medium
1979,4994,low
1980,4995,low
1981,5000,medium
1982,5001,low
1983,5006,high
1984,5009,medium
1985,5010,low
1986,5014,low
1987,5018,low
1988,5025,low
1989,5031,low
1990,5032,low
1991,5036,low
1992,5039,low
1993,5042,low
1994,5044,low
1995,5045,low
1996,5046,low
1997,5049,high
1998,5050,low
1999,5056,low
2000,5064,low
2001,5065,low
2002,5067,low
2003,5068,low
2004,5073,medium
2005,5078,low
2006,5083,high
2007,5086,low
2008,5087,low
2009,5088,low
2010,5089,low
2011,5090,low
2012,5091,low
2013,5092,high
2014,5093,low
2015,5100,low
2016,5107,low
2017,5109,low
2018,5117,low
2019,5118,low
2020,5119,low
2021,5121,low
2022,5127,low
2023,5128,low
2024,5129,low
2025,5131,low
2026,5133,medium
2027,5134,low
2028,5136,low
2029,5138,low
2030,5141,low
2031,5145,medium
2032,5146,low
2033,5147,low
2034,5152,low
2035,5154,low
2036,5155,high
2037,5158,low
2038,5159,low
2039,5161,low
2040,5162,low
2041,5163,low
2042,5166,low
2043,5167,low
2044,5168,low
2045,5169,low
2046,5170,low
2047,5171,low
2048,5174,medium
2049,5175,low
2050,5176,low
2051,5177,low
2052,5179,low
2053,5184,low
2054,5190,low
2055,5196,low
2056,5201,low
2057,5202,low
2058,5205,low
2059,5208,low
2060,5216,low
2061,5219,low
2062,5220,low
2063,5223,low
2064,5225,low
2065,5229,low
2066,5230,low
2067,5231,medium
2068,5232,low
2069,5233,low
2070,5234,low
2071,5235,low
2072,5236,low
2073,5237,low
2074,5244,low
2075,5249,low
2076,5250,low
2077,5255,low
2078,5257,medium
2079,5261,low
2080,5263,low
2081,5264,low
2082,5266,low
2083,5273,low
2084,5274,low
2085,5279,low
2086,5285,low
2087,5286,low
2088,5289,low
2089,5290,low
2090,5292,low
2091,5295,low
2092,5303,low
2093,5307,low
2094,5308,medium
2095,5310,low
2096,5313,medium
2097,5314,low
2098,5325,low
2099,5326,low
2100,5328,medium
2101,5330,medium
2102,5331,low
2103,5332,low
2104,5333,low
2105,5334,low
2106,5336,low
2107,5337,low
2108,5339,low
2109,5342,low
2110,5344,low
2111,5346,low
2112,5348,low
2113,5349,low
2114,5353,low
2115,5354,low
2116,5355,medium
2117,5356,low
2118,5360,low
2119,5364,low
2120,5366,low
2121,5367,low
2122,5370,low
2123,5373,low
2124,5375,low
2125,5378,low
2126,5379,low
2127,5380,low
2128,5384,low
2129,5386,low
2130,5387,low
2131,5389,low
2132,5390,low
2133,5395,low
2134,5396,low
2135,5399,low
2136,5402,low
2137,5403,low
2138,5404,low
2139,5406,low
2140,5410,low
2141,5413,low
2142,5415,low
2143,5416,low
2144,5420,low
2145,5423,medium
2146,5424,low
2147,5428,low
2148,5433,low
2149,5441,low
2150,5443,low
2151,5445,low
2152,5446,low
2153,5448,low
2154,5454,low
2155,5455,low
2156,5458,low
2157,5460,low
2158,5461,low
2159,5462,low
2160,5466,low
2161,5467,low
2162,5470,low
2163,5473,low
2164,5476,low
2165,5480,low
2166,5482,low
2167,5484,low
2168,5489,low
2169,5490,low
2170,5500,low
2171,5505,low
2172,5507,low
2173,5509,low
2174,5513,medium
2175,5515,low
2176,5523,medium
2177,5524,low
2178,5526,low
2179,5528,low
2180,5529,low
2181,5531,low
2182,5535,low
2183,5536,low
2184,5537,low
2185,5538,medium
2186,5541,low
2187,5542,low
2188,5543,low
2189,5544,low
2190,5547,low
2191,5548,low
2192,5549,medium
2193,5550,low
2194,5551,low
2195,5553,low
2196,5559,low
2197,5560,low
2198,5561,low
2199,5563,medium
2200,5565,low
2201,5568,low
2202,5570,low
2203,5572,low
2204,5575,low
2205,5577,low
2206,5581,low
2207,5582,low
2208,5584,low
2209,5585,high
2210,5586,low
2211,5593,low
2212,5596,low
2213,5600,low
2214,5602,low
2215,5609,low
2216,5612,low
2217,5613,low
2218,5614,low
2219,5615,low
2220,5617,low
2221,5619,low
2222,5622,low
2223,5627,low
2224,5633,high
2225,5642,low
2226,5646,low
2227,5648,low
2228,5652,low
2229,5653,low
2230,5654,low
2231,5655,low
2232,5656,high
2233,5657,low
2234,5659,low
2235,5666,low
2236,5667,low
2237,5668,low
2238,5669,low
2239,5672,medium
2240,5674,medium
2241,5676,low
2242,5681,low
2243,5685,high
2244,5688,low
2245,5693,low
2246,5695,low
2247,5696,high
2248,5699,low
2249,5701,low
2250,5703,low
2251,5704,low
2252,5705,low
2253,5706,low
2254,5708,low
2255,5709,low
2256,5710,low
2257,5712,low
2258,5715,low
2259,5716,low
2260,5718,low
2261,5720,low
2262,5724,low
2263,5725,low
2264,5728,low
2265,5730,low
2266,5731,low
2267,5732,low
2268,5734,low
2269,5735,low
2270,5737,low
2271,5738,low
2272,5741,low
2273,5742,low
2274,5744,low
2275,5747,low
2276,5751,low
2277,5753,low
2278,5754,low
2279,5756,low
2280,5758,low
2281,5760,low
2282,5761,medium
2283,5763,low
2284,5764,low
2285,5766,low
2286,5772,low
2287,5779,low
2288,5780,low
2289,5787,low
2290,5788,low
2291,5789,medium
2292,5793,low
2293,5802,low
2294,5806,low
2295,5807,low
2296,5813,low
2297,5814,low
2298,5816,high
2299,5817,low
2300,5818,low
2301,5820,low
2302,5824,medium
2303,5826,low
2304,5828,low
2305,5829,low
2306,5830,low
2307,5832,low
2308,5837,low
2309,5839,low
2310,5840,medium
2311,5842,low
2312,5843,low
2313,5844,low
2314,5848,low
2315,5849,low
2316,5852,low
2317,5854,low
2318,5856,low
2319,5857,low
2320,5858,low
2321,5866,low
2322,5869,low
2323,5872,low
2324,5875,low
2325,5878,low
2326,5880,low
2327,5881,low
2328,5882,low
2329,5885,low
2330,5886,low
2331,5892,low
2332,5895,low
2333,5900,low
2334,5903,low
2335,5910,low
2336,5913,low
2337,5915,medium
2338,5916,low
2339,5921,low
2340,5922,low
2341,5924,low
2342,5925,low
2343,5930,low
2344,5934,low
2345,5936,low
2346,5937,low
2347,5941,low
2348,5945,low
2349,5948,low
2350,5949,low
2351,5951,low
2352,5952,low
2353,5953,low
2354,5954,low
2355,5959,low
2356,5960,low
2357,5966,low
2358,5967,low
2359,5968,low
2360,5969,low
2361,5971,low
2362,5974,low
2363,5979,low
2364,5983,medium
2365,5984,low
2366,5987,low
2367,5991,low
2368,5992,low
2369,6001,low
2370,6002,low
2371,6004,low
2372,6005,low
2373,6007,low
2374,6008,low
2375,6009,low
2376,6010,low
2377,6011,high
2378,6012,low
2379,6013,low
2380,6014,low
2381,6017,low
2382,6019,low
2383,6020,medium
2384,6021,medium
2385,6023,low
2386,6025,low
2387,6026,low
2388,6028,low
2389,6030,low
2390,6032,low
2391,6035,low
2392,6039,low
2393,6043,medium
2394,6047,low
2395,6052,medium
2396,6053,low
2397,6054,low
2398,6056,low
2399,6059,low
2400,6060,low
2401,6062,low
2402,6063,low
2403,6068,low
2404,6070,low
2405,6072,low
2406,6073,low
2407,6075,low
2408,6077,low
2409,6078,low
2410,6083,high
2411,6087,low
2412,6089,low
2413,6093,low
2414,6095,low
2415,6098,low
2416,6104,low
2417,6108,low
2418,6110,low
2419,6120,low
2420,6131,low
2421,6132,medium
2422,6135,medium
2423,6136,low
2424,6144,low
2425,6145,low
2426,6146,low
2427,6149,low
2428,6150,low
2429,6151,low
2430,6152,low
2431,6157,low
2432,6160,low
2433,6161,low
2434,6165,low
2435,6174,low
2436,6176,low
2437,6185,medium
2438,6193,low
2439,6195,low
2440,6196,low
2441,6200,low
2442,6202,low
2443,6206,low
2444,6210,low
2445,6211,low
2446,6213,low
2447,6218,low
2448,6219,low
2449,6228,low
2450,6231,low
2451,6239,low
2452,6240,low
2453,6241,low
2454,6242,low
2455,6244,low
2456,6245,low
2457,6246,low
2458,6247,low
2459,6249,high
2460,6253,low
2461,6255,low
2462,6263,medium
2463,6265,low
2464,6266,low
2465,6267,low
2466,6268,low
2467,6271,low
2468,6273,low
2469,6274,high
2470,6275,low
2471,6276,low
2472,6278,low
2473,6279,low
2474,6283,low
2475,6285,low
2476,6286,low
2477,6289,low
2478,6291,low
2479,6295,low
2480,6296,low
2481,6299,low
2482,6300,low
2483,6304,low
2484,6305,low
2485,6308,low
2486,6309,low
2487,6311,low
2488,6313,low
2489,6316,low
2490,6319,medium
2491,6320,low
2492,6321,low
2493,6323,low
2494,6325,low
2495,6327,low
2496,6332,high
2497,6336,low
2498,6342,low
2499,6343,low
2500,6344,low
2501,6346,low
2502,6347,low
2503,6349,low
2504,6350,low
2505,6353,low
2506,6357,low
2507,6359,low
2508,6363,low
2509,6364,low
2510,6371,low
2511,6376,low
2512,6377,low
2513,6380,low
2514,6381,low
2515,6383,low
2516,6384,low
2517,6385,low
2518,6390,low
2519,6391,low
2520,6397,low
2521,6402,low
2522,6404,low
2523,6406,low
2524,6407,low
2525,6408,low
2526,6410,low
2527,6411,low
2528,6412,low
2529,6413,low
2530,6414,low
2531,6415,low
2532,6422,low
2533,6424,low
2534,6427,low
2535,6434,low
2536,6435,low
2537,6437,medium
2538,6447,low
2539,6449,low
2540,6452,low
2541,6455,low
2542,6459,low
2543,6460,low
2544,6461,low
2545,6462,low
2546,6465,low
2547,6467,low
2548,6468,low
2549,6473,low
2550,6474,low
2551,6475,low
2552,6477,low
2553,6479,low
2554,6480,low
2555,6484,low
2556,6485,low
2557,6492,low
2558,6496,low
2559,6497,high
2560,6499,low
2561,6500,low
2562,6501,low
2563,6504,low
2564,6506,low
2565,6507,low
2566,6508,low
2567,6512,low
2568,6515,low
2569,6517,low
2570,6525,low
2571,6534,low
2572,6535,low
2573,6537,low
2574,6539,low
2575,6542,low
2576,6543,low
2577,6545,low
2578,6547,low
2579,6549,low
2580,6550,low
2581,6551,low
2582,6553,low
2583,6554,low
2584,6558,medium
2585,6560,low
2586,6562,low
2587,6563,low
2588,6569,low
2589,6572,low
2590,6573,medium
2591,6574,low
2592,6576,low
2593,6577,low
2594,6579,low
2595,6581,low
2596,6583,low
2597,6584,low
2598,6585,low
2599,6587,low
2600,6588,low
2601,6589,medium
2602,6591,low
2603,6592,low
2604,6594,low
2605,6595,low
2606,6596,medium
2607,6597,low
2608,6598,low
2609,6600,low
2610,6605,low
2611,6609,low
2612,6618,low
2613,6621,low
2614,6622,low
2615,6629,low
2616,6634,low
2617,6635,low
2618,6638,low
2619,6639,low
2620,6640,low
2621,6641,low
2622,6643,low
2623,6644,low
2624,6647,low
2625,6649,low
2626,6652,low
2627,6654,low
2628,6657,low
2629,6661,low
2630,6664,low
2631,6665,low
2632,6669,low
2633,6670,low
2634,6672,low
2635,6675,medium
2636,6676,low
2637,6681,low
2638,6682,low
2639,6683,low
2640,6684,low
2641,6685,medium
2642,6690,medium
2643,6695,low
2644,6703,low
2645,6704,medium
2646,6712,low
2647,6714,low
2648,6717,low
2649,6718,low
2650,6723,medium
2651,6729,low
2652,6730,low
2653,6733,low
2654,6735,low
2655,6739,low
2656,6740,low
2657,6741,low
2658,6742,low
2659,6743,low
2660,6745,low
2661,6746,low
2662,6748,low
2663,6751,low
2664,6754,low
2665,6760,low
2666,6761,high
2667,6764,low
2668,6766,low
2669,6767,low
2670,6769,low
2671,6772,low
2672,6774,low
2673,6777,low
2674,6778,low
2675,6779,low
2676,6782,low
2677,6784,low
2678,6785,low
2679,6786,low
2680,6787,low
2681,6791,low
2682,6792,low
2683,6795,low
2684,6798,low
2685,6803,low
2686,6805,low
2687,6806,low
2688,6807,low
2689,6810,low
2690,6819,low
2691,6823,low
2692,6824,low
2693,6827,low
2694,6829,low
2695,6830,low
2696,6833,low
2697,6838,low
2698,6841,low
2699,6842,low
2700,6844,low
2701,6851,low
2702,6853,low
2703,6855,low
2704,6860,low
2705,6861,low
2706,6866,low
2707,6867,low
2708,6868,low
2709,6869,low
2710,6871,medium
2711,6873,low
2712,6875,low
2713,6876,low
2714,6877,low
2715,6879,low
2716,6880,low
2717,6889,low
2718,6893,low
2719,6897,low
2720,6901,low
2721,6904,high
2722,6905,low
2723,6906,medium
2724,6911,low
2725,6915,low
2726,6918,medium
2727,6919,low
2728,6920,low
2729,6922,low
2730,6923,low
2731,6924,low
2732,6925,low
2733,6926,low
2734,6927,low
2735,6928,low
2736,6930,low
2737,6931,low
2738,6935,low
2739,6937,low
2740,6939,low
2741,6941,low
2742,6942,low
2743,6943,low
2744,6946,low
2745,6948,low
2746,6956,low
2747,6961,low
2748,6965,low
2749,6967,low
2750,6968,low
2751,6969,low
2752,6973,low
2753,6975,medium
2754,6976,low
2755,6980,low
2756,6984,low
2757,6991,low
2758,6992,low
2759,6994,low
2760,6995,low
2761,6996,low
2762,6997,high
2763,6999,low
2764,7000,low
2765,7005,high
2766,7007,low
2767,7008,low
2768,7010,low
2769,7011,low
2770,7013,low
2771,7015,low
2772,7017,low
2773,7018,medium
2774,7022,low
2775,7027,low
2776,7028,low
2777,7029,low
2778,7030,low
2779,7031,low
2780,7033,low
2781,7037,low
2782,7038,low
2783,7042,low
2784,7044,low
2785,7052,low
2786,7053,low
2787,7056,low
2788,7058,low
2789,7059,low
2790,7069,medium
2791,7070,low
2792,7071,low
2793,7074,low
2794,7075,low
2795,7079,low
2796,7080,low
2797,7081,low
2798,7083,low
2799,7085,low
2800,7086,low
2801,7089,high
2802,7090,low
2803,7095,low
2804,7097,low
2805,7099,low
2806,7106,low
2807,7108,low
2808,7110,low
2809,7111,low
2810,7116,medium
2811,7117,low
2812,7119,low
2813,7120,medium
2814,7121,low
2815,7126,low
2816,7127,low
2817,7131,low
2818,7136,low
2819,7139,low
2820,7142,low
2821,7143,low
2822,7144,low
2823,7149,low
2824,7152,medium
2825,7155,low
2826,7157,low
2827,7161,low
2828,7162,low
2829,7168,low
2830,7169,low
2831,7171,low
2832,7172,low
2833,7179,low
2834,7180,low
2835,7182,low
2836,7184,low
2837,7190,low
2838,7192,low
2839,7193,low
2840,7195,low
2841,7196,low
2842,7198,low
2843,7199,low
2844,7202,low
2845,7203,medium
2846,7205,low
2847,7207,low
2848,7211,low
2849,7214,low
2850,7215,low
2851,7220,low
2852,7224,low
2853,7228,low
2854,7229,low
2855,7230,low
2856,7232,low
2857,7239,low
2858,7240,low
2859,7243,low
2860,7250,low
2861,7253,medium
2862,7257,low
2863,7258,low
2864,7261,low
2865,7262,medium
2866,7263,high
2867,7267,low
2868,7268,low
2869,7270,low
2870,7272,medium
2871,7274,low
2872,7279,low
2873,7280,low
2874,7282,medium
2875,7283,low
2876,7285,low
2877,7287,low
2878,7289,low
2879,7291,low
2880,7295,low
2881,7296,low
2882,7301,low
2883,7304,low
2884,7307,low
2885,7319,low
2886,7321,low
2887,7322,medium
2888,7323,low
2889,7325,low
2890,7328,low
2891,7331,low
2892,7332,low
2893,7335,low
2894,7341,low
2895,7342,low
2896,7345,low
2897,7346,low
2898,7350,low
2899,7352,low
2900,7358,low
2901,7359,low
2902,7361,low
2903,7362,low
2904,7363,high
2905,7366,low
2906,7368,low
2907,7370,low
2908,7371,low
2909,7375,low
2910,7377,low
2911,7380,low
2912,7384,low
2913,7386,low
2914,7387,low
2915,7391,medium
2916,7392,low
2917,7395,low
2918,7396,medium
2919,7397,low
2920,7400,low
2921,7402,low
2922,7404,low
2923,7405,low
2924,7407,medium
2925,7408,low
2926,7410,low
2927,7411,low
2928,7415,low
2929,7417,medium
2930,7422,low
2931,7424,low
2932,7427,low
2933,7428,low
2934,7431,low
2935,7432,medium
2936,7433,low
2937,7434,high
2938,7435,low
2939,7436,low
2940,7443,high
2941,7451,low
2942,7454,medium
2943,7459,low
2944,7460,medium
2945,7462,low
2946,7464,medium
2947,7468,low
2948,7469,low
2949,7471,low
2950,7472,medium
2951,7474,low
2952,7475,low
2953,7476,low
2954,7483,low
2955,7486,low
2956,7493,low
2957,7495,low
2958,7497,low
2959,7500,low
2960,7507,low
2961,7509,low
2962,7510,low
2963,7513,low
2964,7516,low
2965,7519,low
2966,7520,low
2967,7523,low
2968,7524,low
2969,7527,low
2970,7528,low
2971,7537,low
2972,7538,low
2973,7539,low
2974,7543,low
2975,7544,low
2976,7546,low
2977,7547,low
2978,7548,low
2979,7550,low
2980,7551,low
2981,7555,low
2982,7557,low
2983,7559,low
2984,7563,low
2985,7566,low
2986,7570,low
2987,7576,high
2988,7579,low
2989,7580,low
2990,7582,high
2991,7584,low
2992,7585,low
2993,7587,low
2994,7589,low
2995,7590,low
2996,7591,low
2997,7592,medium
2998,7597,low
2999,7600,low
3000,7601,medium
3001,7602,low
3002,7604,low
3003,7608,low
3004,7611,low
3005,7614,low
3006,7615,low
3007,7620,low
3008,7624,low
3009,7629,low
3010,7633,low
3011,7636,low
3012,7637,low
3013,7640,low
3014,7641,medium
3015,7643,low
3016,7645,low
3017,7646,medium
3018,7647,low
3019,7649,low
3020,7650,low
3021,7652,medium
3022,7654,low
3023,7655,low
3024,7656,low
3025,7657,low
3026,7659,high
3027,7662,low
3028,7663,low
3029,7665,low
3030,7666,low
3031,7667,low
3032,7669,low
3033,7671,low
3034,7673,low
3035,7683,low
3036,7685,low
3037,7689,low
3038,7690,low
3039,7695,low
3040,7697,low
3041,7699,low
3042,7701,low
3043,7702,low
3044,7703,low
3045,7705,low
3046,7706,high
3047,7707,low
3048,7708,low
3049,7709,medium
3050,7712,low
3051,7713,low
3052,7717,medium
3053,7718,low
3054,7723,low
3055,7726,low
3056,7727,low
3057,7728,low
3058,7729,low
3059,7733,low
3060,7734,low
3061,7735,medium
3062,7739,low
3063,7742,medium
3064,7747,low
3065,7750,low
3066,7751,low
3067,7754,low
3068,7756,low
3069,7761,low
3070,7764,low
3071,7768,high
3072,7769,medium
3073,7771,low
3074,7775,low
3075,7780,low
3076,7781,low
3077,7784,low
3078,7786,low
3079,7787,low
3080,7789,low
3081,7790,low
3082,7791,low
3083,7793,low
3084,7794,low
3085,7795,low
3086,7800,low
3087,7802,low
3088,7803,low
3089,7804,low
3090,7812,low
3091,7813,low
3092,7814,low
3093,7817,low
3094,7819,low
3095,7825,low
3096,7829,low
3097,7832,low
3098,7834,low
3099,7836,low
3100,7837,low
3101,7839,low
3102,7843,medium
3103,7851,low
3104,7854,low
3105,7855,low
3106,7860,low
3107,7861,low
3108,7862,low
3109,7866,low
3110,7869,low
3111,7870,low
3112,7874,low
3113,7875,high
3114,7877,low
3115,7878,low
3116,7881,low
3117,7885,low
3118,7887,low
3119,7889,low
3120,7894,low
3121,7897,low
3122,7900,low
3123,7904,low
3124,7907,low
3125,7910,low
3126,7911,low
3127,7916,low
3128,7917,low
3129,7923,low
3130,7925,low
3131,7929,low
3132,7930,low
3133,7933,low
3134,7935,low
3135,7939,low
3136,7942,low
3137,7943,low
3138,7944,low
3139,7945,low
3140,7946,low
3141,7951,low
3142,7957,low
3143,7958,low
3144,7965,low
3145,7966,low
3146,7972,low
3147,7978,low
3148,7985,low
3149,7992,low
3150,7995,low
3151,7999,low
3152,8000,low
3153,8002,low
3154,8009,low
3155,8025,low
3156,8029,low
3157,8030,low
3158,8033,low
3159,8035,low
3160,8041,low
3161,8043,low
3162,8046,low
3163,8053,low
3164,8057,low
3165,8058,low
3166,8060,low
3167,8062,low
3168,8063,low
3169,8064,low
3170,8067,low
3171,8068,low
3172,8071,low
3173,8072,medium
3174,8076,low
3175,8077,low
3176,8081,low
3177,8082,low
3178,8084,low
3179,8085,low
3180,8086,low
3181,8088,low
3182,8089,low
3183,8091,low
3184,8093,low
3185,8098,low
3186,8099,low
3187,8100,low
3188,8104,low
3189,8105,low
3190,8106,low
3191,8107,low
3192,8108,low
3193,8111,low
3194,8113,low
3195,8116,low
3196,8118,low
3197,8119,low
3198,8120,low
3199,8123,low
3200,8128,low
3201,8129,low
3202,8136,low
3203,8137,low
3204,8142,high
3205,8148,medium
3206,8149,low
3207,8150,low
3208,8154,low
3209,8155,low
3210,8156,low
3211,8158,low
3212,8162,high
3213,8165,low
3214,8168,medium
3215,8171,low
3216,8172,low
3217,8173,low
3218,8174,medium
3219,8177,low
3220,8179,low
3221,8180,low
3222,8181,medium
3223,8183,low
3224,8187,low
3225,8189,low
3226,8190,low
3227,8191,low
3228,8195,low
3229,8199,low
3230,8200,high
3231,8204,low
3232,8205,low
3233,8210,low
3234,8212,low
3235,8215,low
3236,8217,low
3237,8226,low
3238,8232,low
3239,8237,low
3240,8238,low
3241,8239,medium
3242,8241,low
3243,8242,low
3244,8244,low
3245,8248,high
3246,8250,low
3247,8251,low
3248,8252,low
3249,8255,low
3250,8256,low
3251,8261,low
3252,8265,low
3253,8269,low
3254,8270,low
3255,8274,low
3256,8277,low
3257,8279,low
3258,8282,low
3259,8283,medium
3260,8284,low
3261,8286,low
3262,8288,low
3263,8289,low
3264,8290,low
3265,8294,low
3266,8299,low
3267,8300,low
3268,8303,low
3269,8304,low
3270,8306,medium
