,aptID,interest_level,predOnDesc,pred_low,pred_high,pred_h_or_m,Predicted_feats
746,1828,medium,low,True,False,medium,low
747,1829,medium,low,False,False,high,low
748,1831,low,medium,True,False,is_low,low
749,1836,low,low,True,False,is_low,low
750,1837,medium,medium,False,False,medium,low
751,1838,low,low,True,False,is_low,low
752,1842,low,low,True,False,is_low,low
753,1845,low,medium,True,False,is_low,low
754,1846,low,low,True,False,is_low,low
755,1851,high,low,True,False,medium,low
756,1853,low,medium,True,False,is_low,low
757,1854,low,low,False,False,is_low,low
758,1858,medium,low,True,False,medium,low
759,1861,low,medium,False,False,is_low,medium
760,1862,low,low,True,False,is_low,low
761,1864,low,low,True,False,is_low,low
762,1866,low,low,True,False,is_low,low
763,1868,high,medium,True,False,medium,low
764,1869,medium,low,False,False,medium,medium
765,1870,low,low,True,False,is_low,low
766,1871,low,low,True,False,is_low,low
767,1874,low,medium,True,False,is_low,low
768,1875,low,low,True,False,is_low,low
769,1878,low,low,False,False,is_low,low
770,1879,low,low,True,False,is_low,low
771,1880,low,low,True,False,is_low,low
772,1882,low,low,True,False,is_low,low
773,1883,medium,low,True,False,medium,low
774,1886,low,low,True,False,is_low,low
775,1889,low,medium,True,False,is_low,low
776,1890,low,low,True,False,is_low,low
777,1892,low,low,True,False,is_low,low
778,1893,low,medium,False,False,is_low,medium
779,1896,medium,low,True,False,medium,low
780,1897,low,low,True,False,is_low,low
781,1901,low,low,True,False,is_low,low
782,1904,low,low,True,False,is_low,low
783,1907,medium,low,True,False,medium,low
784,1908,high,low,True,False,medium,low
785,1910,medium,high,True,False,medium,low
786,1914,high,low,False,False,medium,medium
787,1915,medium,medium,True,False,medium,low
788,1916,low,low,True,False,is_low,low
789,1918,low,low,False,False,is_low,low
790,1920,low,low,True,False,is_low,low
791,1921,medium,low,True,False,medium,low
792,1924,low,low,True,False,is_low,low
793,1925,medium,low,True,False,medium,low
794,1926,low,medium,False,False,is_low,medium
795,1928,medium,medium,True,False,medium,low
796,1932,low,low,True,False,is_low,low
797,1934,low,low,True,False,is_low,low
798,1938,low,low,True,False,is_low,low
799,1940,high,low,True,False,medium,low
800,1942,low,medium,True,False,is_low,low
801,1943,medium,low,True,False,medium,low
802,1945,low,low,True,False,is_low,low
803,1946,low,low,True,False,is_low,low
804,1949,high,high,True,False,medium,low
805,1951,low,low,True,False,is_low,low
806,1952,low,medium,True,False,is_low,low
807,1954,low,low,True,False,is_low,low
808,1957,low,medium,True,False,is_low,low
809,1958,high,high,False,False,medium,low
810,1963,medium,medium,True,False,medium,low
811,1967,medium,low,True,False,medium,low
812,1968,medium,medium,True,False,medium,low
813,1972,high,medium,True,False,medium,low
814,1973,low,medium,True,False,is_low,low
815,1978,medium,low,False,False,medium,medium
816,1979,medium,low,True,False,medium,low
817,1985,medium,medium,True,False,medium,low
818,1989,low,medium,False,False,is_low,medium
819,1992,low,low,True,False,is_low,low
820,1993,low,low,True,False,is_low,low
821,2000,low,low,True,False,is_low,low
822,2004,low,low,False,False,is_low,medium
823,2005,low,low,True,False,is_low,low
824,2009,low,medium,True,False,is_low,low
825,2012,low,low,True,False,is_low,low
826,2014,medium,low,True,False,medium,low
827,2017,low,low,True,False,is_low,low
828,2019,low,low,True,False,is_low,low
829,2028,low,high,False,True,is_low,high
830,2034,medium,medium,False,False,medium,low
831,2043,medium,medium,True,False,medium,low
832,2044,low,low,True,False,is_low,low
833,2047,medium,low,False,True,high,high
834,2048,high,high,True,False,medium,low
835,2056,high,low,True,False,medium,low
836,2057,medium,medium,True,False,medium,low
837,2058,low,low,True,False,is_low,low
838,2059,medium,medium,False,False,medium,medium
839,2060,low,medium,True,False,is_low,low
840,2065,medium,low,True,False,medium,low
841,2071,low,low,True,False,is_low,low
842,2073,medium,medium,True,False,medium,low
843,2074,medium,medium,False,False,medium,medium
844,2075,low,low,True,False,is_low,low
845,2077,medium,medium,True,False,medium,low
846,2078,low,low,False,False,is_low,low
847,2079,high,high,True,False,medium,low
848,2080,low,low,True,False,is_low,low
849,2081,low,low,True,False,is_low,low
850,2083,medium,low,True,False,medium,low
851,2084,low,low,True,False,is_low,low
852,2095,low,low,True,False,is_low,low
853,2101,low,low,True,False,is_low,low
854,2102,medium,medium,True,False,medium,medium
855,2112,low,low,True,False,is_low,low
856,2113,low,low,False,False,is_low,medium
857,2118,low,low,True,False,is_low,low
858,2119,medium,medium,True,False,medium,low
859,2120,low,medium,False,False,is_low,medium
860,2123,low,low,True,False,is_low,low
861,2124,low,low,True,False,is_low,low
862,2132,medium,medium,True,False,medium,low
863,2135,low,low,True,False,is_low,low
864,2139,low,low,True,False,is_low,low
865,2144,low,low,True,False,is_low,low
866,2148,low,low,True,False,is_low,low
867,2151,low,low,True,False,is_low,low
868,2156,low,low,True,False,is_low,low
869,2157,low,low,True,False,is_low,low
870,2158,low,low,True,False,is_low,low
871,2160,low,low,True,False,is_low,low
872,2161,low,low,True,False,is_low,low
873,2165,low,low,True,False,is_low,low
874,2167,low,low,True,False,is_low,low
875,2175,medium,medium,True,False,medium,low
876,2177,low,low,True,False,is_low,low
877,2180,low,low,True,False,is_low,low
878,2181,low,low,True,False,is_low,low
879,2182,low,low,True,False,is_low,low
880,2184,low,low,True,False,is_low,low
881,2185,low,low,True,False,is_low,low
882,2188,low,low,True,False,is_low,low
883,2190,low,medium,True,False,is_low,low
884,2191,medium,medium,True,False,medium,low
885,2193,medium,medium,True,False,medium,low
886,2194,low,medium,True,False,is_low,low
887,2195,low,low,True,False,is_low,low
888,2197,low,low,True,False,is_low,low
889,2200,medium,low,True,False,medium,low
890,2201,low,low,True,False,is_low,low
891,2203,low,medium,True,False,is_low,low
892,2204,low,low,True,False,is_low,low
893,2205,low,low,True,False,is_low,low
894,2210,medium,medium,False,False,medium,low
895,2212,low,low,True,False,is_low,low
896,2216,medium,medium,False,False,medium,medium
897,2217,low,low,True,False,is_low,low
898,2218,high,low,True,False,medium,low
899,2219,medium,medium,True,False,medium,low
900,2220,low,low,True,False,is_low,low
901,2223,low,low,True,False,is_low,low
902,2229,low,low,True,False,is_low,low
903,2231,low,low,True,False,is_low,low
904,2232,low,low,False,False,is_low,low
905,2234,medium,medium,False,True,high,high
906,2239,medium,low,True,False,medium,low
907,2240,low,low,True,False,is_low,low
908,2242,low,low,True,False,is_low,low
909,2243,medium,high,True,False,medium,low
910,2244,medium,medium,True,False,medium,low
911,2247,low,low,True,False,is_low,low
912,2248,medium,low,True,False,medium,low
913,2249,low,low,True,False,is_low,low
914,2251,low,low,True,False,is_low,low
915,2252,low,low,True,False,is_low,low
916,2254,medium,medium,True,False,medium,low
917,2256,medium,low,True,False,medium,low
918,2259,medium,medium,True,False,medium,low
919,2266,low,low,True,False,is_low,low
920,2267,low,low,True,False,is_low,low
921,2269,low,medium,True,False,is_low,low
922,2273,low,low,True,False,is_low,low
923,2280,low,low,True,False,is_low,low
924,2281,low,low,True,False,is_low,low
925,2282,low,low,False,False,is_low,medium
926,2285,low,low,True,False,is_low,low
927,2286,medium,low,False,False,medium,medium
928,2291,low,low,True,False,is_low,low
929,2297,low,low,True,False,is_low,low
930,2300,low,low,True,False,is_low,low
931,2306,low,low,True,False,is_low,low
932,2307,low,low,True,False,is_low,low
933,2308,low,medium,True,False,is_low,low
934,2312,medium,medium,True,False,medium,low
935,2314,low,medium,True,False,is_low,low
936,2315,low,low,True,False,is_low,low
937,2317,low,low,True,False,is_low,low
938,2318,low,medium,True,False,is_low,low
939,2320,medium,low,True,False,medium,low
940,2321,medium,medium,True,False,medium,low
941,2335,low,low,True,False,is_low,low
942,2337,low,low,True,False,is_low,low
943,2338,low,low,True,False,is_low,low
944,2339,low,low,True,False,is_low,low
945,2341,low,medium,True,False,is_low,low
946,2342,medium,low,True,False,medium,low
947,2343,low,low,True,False,is_low,low
948,2352,low,low,True,False,is_low,low
949,2354,high,medium,False,False,medium,low
950,2357,low,low,False,False,is_low,medium
951,2362,low,medium,True,False,is_low,low
952,2364,low,low,True,False,is_low,low
953,2365,low,low,True,False,is_low,low
954,2366,low,low,True,False,is_low,low
955,2369,low,low,True,False,is_low,low
956,2370,medium,low,True,False,medium,low
957,2371,high,medium,False,False,medium,medium
958,2374,low,low,True,False,is_low,low
959,2377,low,low,True,False,is_low,low
960,2379,low,high,False,False,is_low,medium
961,2380,low,low,True,False,is_low,medium
962,2381,low,low,True,False,is_low,low
963,2382,low,low,True,False,is_low,low
964,2383,low,low,True,False,is_low,low
965,2384,medium,medium,True,False,medium,low
966,2386,low,high,True,False,is_low,low
967,2387,low,low,True,False,is_low,low
968,2390,low,low,True,False,is_low,low
969,2391,medium,low,True,False,medium,low
970,2395,high,high,True,False,medium,low
971,2396,low,low,False,False,is_low,medium
972,2397,low,low,True,False,is_low,low
973,2404,low,medium,False,False,is_low,low
974,2407,low,low,True,False,is_low,low
975,2409,low,low,True,False,is_low,low
976,2412,low,low,True,False,is_low,low
977,2414,low,low,True,False,is_low,low
978,2416,low,low,True,False,is_low,low
979,2417,low,medium,False,False,is_low,medium
980,2418,low,low,True,False,is_low,low
981,2421,low,low,True,False,is_low,low
982,2423,medium,low,True,False,medium,low
983,2426,low,low,True,False,is_low,low
984,2427,low,low,True,False,is_low,low
985,2428,high,high,True,False,medium,low
986,2429,low,low,True,False,is_low,low
987,2434,low,low,True,False,is_low,low
988,2435,low,low,False,False,is_low,medium
989,2442,low,low,True,False,is_low,low
990,2443,low,low,True,False,is_low,low
991,2445,low,low,True,False,is_low,low
992,2448,high,low,True,False,medium,low
993,2449,low,low,True,False,is_low,low
994,2452,low,low,True,False,is_low,low
995,2454,low,low,True,False,is_low,low
996,2455,high,low,True,False,medium,low
997,2456,low,low,True,False,is_low,low
998,2460,medium,low,True,False,medium,low
999,2463,low,low,True,False,is_low,low
1000,2467,low,low,True,False,is_low,low
1001,2468,low,low,True,False,is_low,low
1002,2469,low,low,True,False,is_low,low
1003,2470,low,high,True,False,is_low,low
1004,2471,low,low,False,False,is_low,medium
1005,2472,low,low,True,False,is_low,low
1006,2474,medium,low,True,False,medium,low
1007,2478,high,low,True,False,medium,low
1008,2481,low,low,True,False,is_low,low
1009,2483,medium,medium,False,False,medium,medium
1010,2484,low,low,True,False,is_low,low
1011,2485,low,low,True,False,is_low,low
1012,2489,medium,high,True,False,medium,low
1013,2490,low,low,True,False,is_low,low
1014,2491,low,low,True,False,is_low,low
1015,2492,medium,medium,True,False,medium,low
1016,2493,low,low,True,False,is_low,low
1017,2495,medium,low,True,False,medium,low
1018,2499,medium,medium,True,False,medium,low
1019,2501,low,low,True,False,is_low,low
1020,2504,low,low,True,False,is_low,low
1021,2505,low,low,True,False,is_low,low
1022,2506,medium,medium,True,False,medium,low
1023,2508,medium,medium,True,False,medium,low
1024,2511,medium,low,True,False,medium,low
1025,2512,medium,low,True,False,medium,low
1026,2513,low,low,False,False,is_low,medium
1027,2514,low,low,True,False,is_low,low
1028,2515,low,low,True,False,is_low,low
1029,2516,low,low,True,False,is_low,low
1030,2518,low,low,True,False,is_low,low
1031,2522,low,medium,False,False,is_low,medium
1032,2523,low,low,False,False,is_low,medium
1033,2527,low,low,True,False,is_low,low
1034,2528,low,low,True,False,is_low,low
1035,2534,low,low,True,False,is_low,low
1036,2535,medium,medium,True,False,medium,low
1037,2536,low,high,True,False,is_low,low
1038,2542,low,medium,True,False,is_low,low
1039,2543,low,low,True,False,is_low,low
1040,2544,low,low,True,False,is_low,low
1041,2549,medium,medium,True,False,medium,low
1042,2555,low,medium,True,False,is_low,low
1043,2556,medium,medium,True,False,medium,low
1044,2557,low,low,True,False,is_low,low
1045,2560,high,medium,True,False,medium,low
1046,2561,low,low,True,False,is_low,low
1047,2562,low,medium,True,False,is_low,low
1048,2563,low,low,True,False,is_low,low
1049,2570,medium,high,False,True,high,high
1050,2574,low,low,True,False,is_low,low
1051,2576,low,low,True,False,is_low,low
1052,2577,low,low,True,False,is_low,low
1053,2578,medium,medium,True,False,medium,low
1054,2580,low,low,True,False,is_low,low
1055,2583,medium,medium,True,False,medium,low
1056,2587,medium,low,True,False,medium,low
1057,2588,low,medium,True,False,is_low,low
1058,2591,medium,low,False,True,high,high
1059,2594,low,low,True,False,is_low,low
1060,2596,low,low,True,False,is_low,low
1061,2601,low,low,True,False,is_low,low
1062,2603,high,low,True,False,medium,low
1063,2606,low,low,True,False,is_low,low
1064,2607,low,low,True,False,is_low,low
1065,2610,low,low,False,False,is_low,low
1066,2613,low,low,True,False,is_low,low
1067,2614,medium,low,True,False,medium,low
1068,2615,medium,medium,False,False,medium,medium
1069,2622,medium,medium,True,False,medium,low
1070,2625,low,low,True,False,is_low,low
1071,2627,medium,low,True,False,medium,low
1072,2628,low,low,True,False,is_low,low
1073,2629,low,low,True,False,is_low,low
1074,2632,low,low,True,False,is_low,low
1075,2634,low,medium,True,False,is_low,low
1076,2635,low,low,False,False,is_low,medium
1077,2637,low,medium,True,False,is_low,low
1078,2654,low,low,True,False,is_low,low
1079,2655,low,low,True,False,is_low,low
1080,2661,low,high,False,False,is_low,low
1081,2662,medium,low,True,False,medium,low
1082,2663,low,low,True,False,is_low,low
1083,2672,low,low,True,False,is_low,low
1084,2673,low,low,True,False,is_low,low
1085,2676,low,medium,True,False,is_low,low
1086,2677,medium,low,True,False,medium,low
1087,2678,low,low,True,False,is_low,low
1088,2680,medium,medium,True,False,medium,low
1089,2683,low,high,True,False,is_low,low
1090,2684,low,low,True,False,is_low,low
1091,2686,low,low,True,False,is_low,low
1092,2690,low,low,True,False,is_low,low
1093,2692,low,low,True,False,is_low,low
1094,2695,medium,low,True,False,medium,low
1095,2698,high,low,True,False,medium,low
1096,2700,low,low,True,False,is_low,low
1097,2701,low,low,True,False,is_low,low
1098,2702,low,low,True,False,is_low,low
1099,2707,low,low,False,False,is_low,low
1100,2708,low,low,True,False,is_low,low
1101,2709,low,medium,True,False,is_low,low
1102,2710,medium,low,True,False,medium,low
1103,2713,medium,low,True,False,medium,low
1104,2715,medium,low,True,False,medium,low
1105,2716,low,high,True,False,is_low,low
1106,2727,low,low,True,False,is_low,low
1107,2728,low,low,False,False,is_low,low
1108,2729,low,low,True,False,is_low,low
1109,2731,low,medium,True,False,is_low,low
1110,2732,low,medium,True,False,is_low,low
