"","aptID","Predicted_feats","pred_low","pred_high","pred_h_or_m"
"892",2203,"low","True","False","low"
"893",2204,"low","True","False","low"
"894",2205,"low","True","False","low"
"895",2210,"low","False","False","medium"
"896",2212,"low","True","False","low"
"897",2216,"medium","False","False","low"
"898",2217,"low","True","False","low"
"899",2218,"low","True","False","low"
"900",2219,"low","True","False","low"
"901",2220,"low","True","False","low"
"902",2223,"low","True","False","low"
"903",2229,"low","True","False","low"
"904",2231,"low","True","False","low"
"905",2232,"low","False","False","low"
"906",2234,"high","False","True","low"
"907",2239,"low","True","False","low"
"908",2240,"low","True","False","low"
"909",2242,"low","True","False","low"
"910",2243,"low","True","False","low"
"911",2244,"low","True","False","low"
"912",2247,"low","True","False","low"
"913",2248,"low","True","False","low"
"914",2249,"low","True","False","low"
"915",2251,"low","True","False","low"
"916",2252,"low","True","False","low"
"917",2254,"low","True","False","low"
"918",2256,"low","True","False","low"
"919",2259,"low","True","False","low"
"920",2266,"low","True","False","low"
"921",2267,"low","True","False","low"
"922",2269,"low","True","False","low"
"923",2273,"low","True","False","low"
"924",2280,"low","True","False","low"
"925",2281,"low","True","False","low"
"926",2282,"medium","False","False","medium"
"927",2285,"low","True","False","low"
"928",2286,"medium","False","False","low"
"929",2291,"low","True","False","low"
"930",2297,"low","True","False","low"
"931",2300,"low","True","False","low"
"932",2306,"low","True","False","low"
"933",2307,"low","True","False","low"
"934",2308,"low","True","False","low"
"935",2312,"low","True","False","low"
"936",2314,"low","True","False","low"
"937",2315,"low","True","False","low"
"938",2317,"low","True","False","low"
"939",2318,"low","True","False","low"
"940",2320,"low","True","False","low"
"941",2321,"low","True","False","low"
"942",2335,"low","True","False","low"
"943",2337,"low","True","False","low"
"944",2338,"low","True","False","low"
"945",2339,"low","True","False","low"
"946",2341,"low","True","False","low"
"947",2342,"low","True","False","low"
"948",2343,"low","True","False","low"
"949",2352,"low","True","False","low"
"950",2354,"low","False","False","low"
"951",2357,"medium","False","False","low"
"952",2362,"low","True","False","low"
"953",2364,"low","True","False","low"
"954",2365,"low","True","False","low"
"955",2366,"low","True","False","low"
"956",2369,"low","True","False","low"
"957",2370,"low","True","False","low"
"958",2371,"medium","False","False","low"
"959",2374,"low","True","False","low"
"960",2377,"low","True","False","low"
"961",2379,"medium","False","False","low"
"962",2380,"medium","True","False","low"
"963",2381,"low","True","False","low"
"964",2382,"low","True","False","low"
"965",2383,"low","True","False","low"
"966",2384,"low","True","False","low"
"967",2386,"low","True","False","low"
"968",2387,"low","True","False","low"
"969",2390,"low","True","False","low"
"970",2391,"low","True","False","low"
"971",2395,"low","True","False","low"
"972",2396,"medium","False","False","low"
"973",2397,"low","True","False","low"
"974",2404,"low","False","False","low"
"975",2407,"low","True","False","low"
"976",2409,"low","True","False","low"
"977",2412,"low","True","False","low"
"978",2414,"low","True","False","low"
"979",2416,"low","True","False","low"
"980",2417,"medium","False","False","low"
"981",2418,"low","True","False","low"
"982",2421,"low","True","False","low"
"983",2423,"low","True","False","low"
"984",2426,"low","True","False","low"
"985",2427,"low","True","False","low"
"986",2428,"low","True","False","low"
"987",2429,"low","True","False","low"
"988",2434,"low","True","False","low"
"989",2435,"medium","False","False","low"
"990",2442,"low","True","False","low"
"991",2443,"low","True","False","low"
"992",2445,"low","True","False","low"
"993",2448,"low","True","False","low"
"994",2449,"low","True","False","low"
"995",2452,"low","True","False","low"
"996",2454,"low","True","False","low"
"997",2455,"low","True","False","low"
"998",2456,"low","True","False","low"
"999",2460,"low","True","False","low"
"1000",2463,"low","True","False","low"
"1001",2467,"low","True","False","low"
"1002",2468,"low","True","False","low"
"1003",2469,"low","True","False","low"
"1004",2470,"low","True","False","low"
"1005",2471,"medium","False","False","low"
"1006",2472,"low","True","False","low"
"1007",2474,"low","True","False","low"
"1008",2478,"low","True","False","low"
"1009",2481,"low","True","False","low"
"1010",2483,"medium","False","False","medium"
"1011",2484,"low","True","False","low"
"1012",2485,"low","True","False","low"
"1013",2489,"low","True","False","low"
"1014",2490,"low","True","False","low"
"1015",2491,"low","True","False","low"
"1016",2492,"low","True","False","low"
"1017",2493,"low","True","False","low"
"1018",2495,"low","True","False","low"
"1019",2499,"low","True","False","low"
"1020",2501,"low","True","False","low"
"1021",2504,"low","True","False","low"
"1022",2505,"low","True","False","low"
"1023",2506,"low","True","False","low"
"1024",2508,"low","True","False","low"
"1025",2511,"low","True","False","low"
"1026",2512,"low","True","False","low"
"1027",2513,"medium","False","False","low"
"1028",2514,"low","True","False","low"
"1029",2515,"low","True","False","low"
"1030",2516,"low","True","False","low"
"1031",2518,"low","True","False","low"
"1032",2522,"medium","False","False","low"
"1033",2523,"medium","False","False","low"
"1034",2527,"low","True","False","low"
"1035",2528,"low","True","False","low"
"1036",2534,"low","True","False","low"
"1037",2535,"low","True","False","low"
"1038",2536,"low","True","False","low"
"1039",2542,"low","True","False","low"
"1040",2543,"low","True","False","low"
"1041",2544,"low","True","False","low"
"1042",2549,"low","True","False","low"
"1043",2555,"low","True","False","low"
"1044",2556,"low","True","False","low"
"1045",2557,"low","True","False","low"
"1046",2560,"low","True","False","low"
"1047",2561,"low","True","False","low"
"1048",2562,"low","True","False","low"
"1049",2563,"low","True","False","low"
"1050",2570,"high","False","True","low"
"1051",2574,"low","True","False","low"
"1052",2576,"low","True","False","low"
"1053",2577,"low","True","False","low"
"1054",2578,"low","True","False","low"
"1055",2580,"low","True","False","low"
"1056",2583,"low","True","False","low"
"1057",2587,"low","True","False","low"
"1058",2588,"low","True","False","low"
"1059",2591,"high","False","True","low"
"1060",2594,"low","True","False","low"
"1061",2596,"low","True","False","low"
"1062",2601,"low","True","False","low"
"1063",2603,"low","True","False","low"
"1064",2606,"low","True","False","low"
"1065",2607,"low","True","False","low"
"1066",2610,"low","False","False","low"
"1067",2613,"low","True","False","low"
"1068",2614,"low","True","False","low"
"1069",2615,"medium","False","False","low"
"1070",2622,"low","True","False","low"
"1071",2625,"low","True","False","low"
"1072",2627,"low","True","False","low"
"1073",2628,"low","True","False","low"
"1074",2629,"low","True","False","low"
"1075",2632,"low","True","False","low"
"1076",2634,"low","True","False","low"
"1077",2635,"medium","False","False","low"
"1078",2637,"low","True","False","low"
"1079",2654,"low","True","False","low"
"1080",2655,"low","True","False","low"
"1081",2661,"low","False","False","low"
"1082",2662,"low","True","False","low"
"1083",2663,"low","True","False","low"
"1084",2672,"low","True","False","low"
"1085",2673,"low","True","False","low"
"1086",2676,"low","True","False","low"
"1087",2677,"low","True","False","low"
"1088",2678,"low","True","False","low"
"1089",2680,"low","True","False","low"
"1090",2683,"low","True","False","low"
"1091",2684,"low","True","False","low"
"1092",2686,"low","True","False","low"
"1093",2690,"low","True","False","low"
"1094",2692,"low","True","False","low"
"1095",2695,"low","True","False","low"
"1096",2698,"low","True","False","low"
"1097",2700,"low","True","False","low"
"1098",2701,"low","True","False","low"
"1099",2702,"low","True","False","low"
"1100",2707,"low","False","False","medium"
"1101",2708,"low","True","False","low"
"1102",2709,"low","True","False","low"
"1103",2710,"low","True","False","low"
"1104",2713,"low","True","False","low"
"1105",2715,"low","True","False","low"
"1106",2716,"low","True","False","low"
"1107",2727,"low","True","False","low"
"1108",2728,"low","False","False","medium"
"1109",2729,"low","True","False","low"
"1110",2731,"low","True","False","low"
"1111",2732,"low","True","False","low"
"1112",2733,"medium","False","False","high"
"1113",2740,"low","True","False","low"
"1114",2746,"low","False","False","low"
"1115",2748,"low","True","False","low"
"1116",2750,"low","True","False","low"
"1117",2752,"low","True","False","low"
"1118",2754,"low","True","False","low"
"1119",2757,"low","True","False","low"
"1120",2760,"low","True","False","low"
"1121",2765,"high","False","True","medium"
"1122",2766,"low","True","False","low"
"1123",2768,"low","True","False","low"
"1124",2771,"low","True","False","low"
"1125",2772,"low","True","False","low"
"1126",2776,"low","True","False","low"
"1127",2778,"low","True","False","low"
"1128",2779,"low","True","False","low"
"1129",2786,"medium","False","False","low"
"1130",2787,"low","True","False","low"
"1131",2791,"low","True","False","low"
"1132",2792,"low","True","False","low"
"1133",2794,"low","True","False","low"
"1134",2798,"low","True","False","low"
"1135",2801,"low","True","False","low"
"1136",2803,"low","True","False","low"
"1137",2804,"low","True","False","low"
"1138",2805,"low","True","False","low"
"1139",2806,"low","True","False","low"
"1140",2809,"low","True","False","low"
"1141",2812,"low","True","False","low"
"1142",2813,"low","False","False","low"
"1143",2814,"low","True","False","low"
"1144",2815,"medium","False","False","low"
"1145",2816,"low","True","False","low"
"1146",2817,"medium","False","False","low"
"1147",2819,"low","False","False","low"
"1148",2820,"low","True","False","low"
"1149",2822,"low","True","False","low"
"1150",2823,"low","True","False","low"
"1151",2830,"low","True","False","low"
"1152",2833,"low","True","False","low"
"1153",2835,"low","True","False","low"
"1154",2837,"low","True","False","low"
"1155",2838,"low","True","False","low"
"1156",2842,"low","True","False","low"
"1157",2845,"low","True","False","low"
"1158",2847,"low","True","False","low"
"1159",2850,"low","True","False","low"
"1160",2852,"medium","False","False","low"
"1161",2858,"low","True","False","low"
"1162",2860,"low","True","False","low"
"1163",2861,"medium","False","False","low"
"1164",2867,"low","True","False","low"
"1165",2870,"low","False","False","low"
"1166",2871,"low","True","False","low"
"1167",2883,"low","True","False","low"
"1168",2884,"low","True","False","low"
"1169",2886,"low","True","False","low"
"1170",2888,"low","True","False","low"
"1171",2890,"low","True","False","low"
"1172",2892,"low","True","False","low"
"1173",2893,"low","False","False","medium"
"1174",2894,"medium","False","False","high"
"1175",2896,"medium","False","False","low"
"1176",2897,"low","True","False","low"
"1177",2903,"low","True","False","low"
"1178",2905,"low","True","False","low"
"1179",2908,"low","True","False","low"
"1180",2915,"low","False","False","low"
